userName,score,content,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
Risa Umami,1,aplikasi gak di rekomendasikan kan,0,5.24.2,2025-07-25 19:38:04,"Hai Kak Risa, terima kasih atas ulasanmu. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2025-07-25 20:01:57
srigusmi natun,5,The Best E-Wallet in Indonesia,0,5.23.1,2025-07-25 19:36:10,,
Alfin Nur isasi,1,ngga jelas sering log out sendiri anehhh,0,5.23.1,2025-07-25 19:27:08,"Mohon maaf, Kak Alfin. Terkait laporanmu, pastikan sinyal internetmu stabil, aktifkan 'App Permission'/'Izinkan Aplikasi', lalu logout kemudian login kembali. Untuk kendala login lainnya, silakan mengakses halaman bantuan login pada aplikasi Gojek. ^Maura",2025-07-25 19:41:22
Putu gede Ariana,1,"udah nunggu lama, orderan malah di cancle, dan gk bisa cancle orderan sendiri, gk mungkin resto buatin mkanan klo blm dpt driver, itu fakta lapangan! dan skrng saya kelaparan",1,5.24.2,2025-07-25 19:10:14,"Mohon maaf ya, Kak Ariana. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika masih berkendala silakan ke menu Bantuan Gojek dengan ketik ""Saya tidak mendapatkan driver"". ^Maura",2025-07-25 19:40:07
monika akmas,5,baik d tenang bawa kendaraan nya,0,5.24.2,2025-07-25 19:02:22,,
Nandang Iskandar,5,Aktivitas jadi Lebih Mudah,0,5.24.2,2025-07-25 18:58:36,,
Bambang Seswoyo,5,gojek tetap terdepan,0,,2025-07-25 18:57:16,,
Zaky Ya,5,good goodd,0,5.24.2,2025-07-25 18:55:46,,
Raisyha Oktavia,5,keren dah,0,5.24.2,2025-07-25 18:55:24,,
rudi hariyanto,1,"driver gocar jarang mau ambil pesanan, disaat kita butuh mau ke rs tp drivernya gk mau ambil pesanan, beda sama yg sebelah, saya sdh beberapa kali pesan tp gk mau terima, jaraknya juga masih sekitar 5 kman",28,5.25.1,2025-07-25 18:36:40,"Mohon maaf ya, Kak Rudi. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika masih berkendala silakan ke menu Bantuan Gojek dengan ketik ""Saya tidak mendapatkan driver"". ^Maura",2025-07-25 19:02:19
ari wibowo,1,saya selalu bayar tepat waktu tapi kena blokir. gak jelas ini aplikasi.,1,,2025-07-25 18:27:58,"Hai Kak Ari, mohon maaf atas kendala yang kamu alami, jika yang dimaksud terkait GoPay Later. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-25-206-1133-24032 di subjek email, ya. ^Maura",2025-07-25 18:33:30
Liaa Juliaa,5,bagus,0,5.25.1,2025-07-25 18:17:41,,
Fahmi Awaludin,5,easy to use,0,5.24.2,2025-07-25 18:02:14,,
Irrena Novita,5,aplikasi yang sangat bagus,0,5.24.2,2025-07-25 18:00:15,,
Reza Izzuddin,1,"Pengalaman yang buruk dengan Gojek. Saya pesan barang di Tokopedia dan saya pilih kurir instant karena diburu waktu. Dari Kota Lama ke Kuningan, driver selalu membatalkan untuk mengambil pesanan. Sudah lebih dari tiga driver membatalkan ketika saya menulis ulasan ini. Kalau tidak ada tindakan tegas untum driver yg terus membatalkan pesanan. Maka Gojek adalah aplikasi layanan dengan pengalaman pelanggan terburuk yang pernah saya gunakan. Sekian ulasan kekecewaan dari saya. Terima kasih.",72,5.24.2,2025-07-25 17:53:56,"Hai Kak Reza, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Driver membatalkan pesanan saya"" pada kolom pencarian ya. ^Maura",2025-07-25 18:05:29
Loly Sasahi,5,"Sejak dulu hingga sekarang selalu pakai gojek, selalu banyak promo diskon",0,,2025-07-25 17:50:08,,
syuja paksi,1,mohon maaf saya memiliki uang Rp 50.000. dan tiba tiba ada transaksi asing ke google play dan saya kehilangan duit. mohon dalam history pembayaran yang belum digunakan agar di sediakan fitur batalkan transaksi untuk refund. Terimakasih🙏,0,5.24.2,2025-07-25 16:45:35,"Hai Kak Syuja, mohon maaf atas ketidaknyamanannya. Terkait laporanmu, silakan laporkan melalui menu Bantuan (pada menu Profil Saya) di aplikasi Gojek dengan mengetik ""Melaporkan transaksi yang tidak dikenal"" di kolom pencarian > isi form yang ada di artikel. Kami akan membantumu. ^Maura",2025-07-25 17:03:18
siti maryam,4,senang dgn gojek,0,5.22.2,2025-07-25 16:43:01,,
AR iF NBChannel,5,suka sm gofood nya aja soalnya drivernya cpt banget nganternya dan banyak dpt diskon,0,5.20.1,2025-07-25 16:42:34,,
King_Hassan,1,"aplikator sampah, pesanan gak bisa di batalin. sampah, udah klik bantuan gak guna",0,5.24.2,2025-07-25 16:37:30,"Hai Kak Hassan, mohon maaf atas ketidaknyamanannya. Ke depannya, jika kamu mengalami hal serupa, klik 'Butuh Bantuan' pada halaman pemesanan, lalu pilih alasan pembatalan yang sesuai, ya. Pesananmu akan dicek terlebih dulu. Jika kamu memiliki pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek. ^Maura",2025-07-25 16:31:24
Ana Widya U.,5,memudahkan dan sering ada promo,0,5.24.2,2025-07-25 16:32:05,,
Idake ida,5,"menyenang, tempat yg dituju jadi terasa deket",0,,2025-07-25 16:16:42,,
khairul rahman,5,bagus,0,5.24.2,2025-07-25 15:47:43,,
Delyan Eryandi,5,aku suka gojek,0,5.3.1,2025-07-25 15:27:11,,
Nida Indra mulyasari,5,"sekarang gojek semakin oke, driver nya pada sopan dan baik",56,5.24.2,2025-07-25 15:16:43,,
Ina Ceweimudh,5,Terpercaya 👍👍👍,0,,2025-07-25 15:08:54,,
Rudi Rsm,5,Apk yg berguna sekali,0,5.21.1,2025-07-25 14:51:43,,
firmansyah gaul,5,Saya ga bisa instal aplikasi ini,0,,2025-07-25 14:51:02,,
Wiji Astutik,5,aman dan amanah,0,5.24.2,2025-07-25 14:44:31,,
Acha Margareta,1,drivernya di warah lagi tolong gojek kebanyakan preman.,0,,2025-07-25 14:41:23,"Hai Kak Acha, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Driver kurang sopan"" pada kolom pencarian ya. ^Maura",2025-07-25 15:46:59
Habibie Annurapasha,5,bagus,0,5.24.2,2025-07-25 14:41:09,,
Fredi Frima Sati,5,mantul,0,5.23.1,2025-07-25 14:27:53,,
Akun Backup,3,"tolong kepada developer gojek yang terhormat, bisakah di setiap driver selain memberikan nama dan plat nomor, bisa tidak untuk berikan merk motor dan nama type motor atau kendaraan lainnya... jangan seperti saya kejadian salah orang, saya pikir tadi driver tau nya ojek biasa... tolong sekali lagi update dan tambahkan fitur tersebut terima kasih",24,5.24.2,2025-07-25 14:21:53,"Hai Kak @Akun Backup, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Miko",2025-07-25 14:56:43
Ida Susanti,3,lumayan,0,,2025-07-25 14:17:30,,
Anton Rahayu,5,mantab,0,5.24.2,2025-07-25 14:14:36,,
Khayla Lazuardy,5,enak mantap,0,5.24.2,2025-07-25 14:03:36,,
Rafi Smpn 16,5,"sudah bagus, cuman kalo aku pencet yang comfort kenapa sepedanya datang ny sepeda yang kecil",1,5.24.2,2025-07-25 13:55:47,,
Irchany Bauw,1,"apk tolol, mau tutup akun doang di persulit. mau upgrade ke gopay plus juga di persulit emang anj",0,5.24.2,2025-07-25 13:53:41,"Hai, Kak Irchany. Saat upgrade ke GoPay Plus, pastikan dokumen serta foto selfie yang kamu kirim sudah sesuai dengan ketentuan GoPay, ya. Info lainnya bisa kamu lihat di halaman Bantuan > pilih menu GoPay > .pilih kategori ""Upgrade ke GoPay Plus > klik ""Upgrade GoPay Plus ditolak"" > dan pilih artikel yang sesuai dengan kendalamu. ^Miko",2025-07-25 14:53:36
Naylah Rahma Nayla,5,membantu sekali,0,5.20.1,2025-07-25 13:50:27,,
Bang Dodo,2,aplikasinya sering errror kadang2 ga bs chat di android terbaru,0,,2025-07-25 13:50:13,"Hai Kak Dodo, mohon maaf atas kendalanya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Miko",2025-07-25 14:50:46
Asep Sofyan,4,ok,0,5.24.2,2025-07-25 13:37:07,,
Verrel Nika,5,👌🙏🙏🙏,0,5.24.2,2025-07-25 13:34:09,,
Rochmad Darmawan,5,good,0,5.24.2,2025-07-25 13:34:03,,
Aditia Zee,5,"enak, cepat, ramah... mantul lah pokoke",0,5.24.2,2025-07-25 13:29:01,,
Supriyanto Rusdini,5,aman,0,,2025-07-25 13:04:01,,
Erwindo Imsri Bahari,5,ok,0,5.25.1,2025-07-25 12:57:52,,
Aya andinaputriii,5,sangat bisa diandalkan kalo sedang males keluar,0,5.20.1,2025-07-25 12:48:32,,
Hendra Saputra,5,very good,0,5.24.2,2025-07-25 12:46:23,,
adelina silvi,5,enakkk banget favorit pokoknyaa,0,5.24.2,2025-07-25 12:12:46,,
Rexa Ramadhan,5,mantap,0,5.24.2,2025-07-25 12:04:23,,
Noor Laila,5,praktis,0,5.24.2,2025-07-25 12:01:32,,
Bila Bila,1,orang kalo beli makan jangan mahal-mahal apa males banget belinya.,0,5.24.2,2025-07-25 12:00:53,"Mohon maaf atas ketidaknyamanannya, Kak Bila. Fokus GoFood secara keseluruhan adalah untuk terus memberikan pengalaman kuliner terbaik bagi pelanggan. Biaya Pemesanan dan Biaya Jasa GoFood digunakan untuk meningkatkan layanan kepada pengguna aplikasi, termasuk pengembangan layanan melalui inovasi dan teknologi. ^Miko",2025-07-25 14:38:39
Deli Warti,5,sangat terbantu,0,5.24.2,2025-07-25 11:53:43,,
Tuti 12,5,baik dan bagus,0,5.24.2,2025-07-25 11:33:54,,
peggy winokan,5,mantap selalu membantu...🙏,0,5.24.2,2025-07-25 11:31:16,,
Nova Saputri,5,Okeee punya,0,5.24.2,2025-07-25 11:27:09,,
Annisa Wira,3,saya udh update aplikasi kenapa tidak bisa masuk ya tolong di bantu,0,5.24.2,2025-07-25 11:23:34,"Hai Kak Annisa, mohon maaf atas kendala yang kamu alami. Sebelum login, pastikan kamu udah pakai Gojek versi terbaru & tidak ada kendala pada akun kamu, ya. Untuk info lebih lanjut, silakan ke halaman bantuan login di aplikasi dengan cara klik ikon ""?"" > pilih ""Tidak bisa masuk ke akun Gojek"" > pilih ""Saya mendapatkan notifikasi eror"". ^Miko",2025-07-25 14:34:49
Pares Pares,5,bagus lebih gampang,0,5.24.2,2025-07-25 11:22:20,,
AndiLala78 Yoeliana9,5,Mantab,0,,2025-07-25 11:03:20,,
SUBUR,4,mantap,0,,2025-07-25 11:03:17,,
Yuli Sarani,5,oke,0,5.24.2,2025-07-25 10:44:16,,
ryand uzumakie89,5,baik skali,0,5.23.1,2025-07-25 09:59:49,,
Wahyun Mawardi,5,puas dengan pelayanan,0,5.24.2,2025-07-25 09:46:38,,
Ruddy Susanto,5,sangat berguna buat kita semua,0,,2025-07-25 09:42:36,,
Abrar Hamdi,1,"HANYA MENGUNTUNGKAN SATU PIHAK YAITU PIHAK GOJEK DRIVER SELALU DI BUAT KERJA RODI, INI MERUPAKAN BENTUK PENJAJAHAN",0,5.23.1,2025-07-25 09:30:06,"Hai Kak Abrar, mohon maaf untuk kendalanya. Laporan yang Anda sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika Anda memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek Driver App Anda. ^Miko",2025-07-25 14:29:45
abangg _dul,1,ga usah di jelaskan juga Udah pada ngerti,0,3.56.2,2025-07-25 09:13:27,,
Yusrina Sista Dewi,4,"pelayanan oke,saran saja.sebaik nya driver lebih disiplin dan tidak menyuruh customer untuk membatalkan penjemputan.karena saya pernah ngalami order gocar tp driver menolak menjemput alasan karena jauh padahal sy mau menunggu. terimakasih",0,,2025-07-25 09:13:24,,
Phantom Gaming,1,kapitalis kotor dan bengis berbalut mitra,0,5.24.2,2025-07-25 08:56:23,"Hai Kak Phantom, mohon maaf untuk kendalanya. Laporan yang Anda sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika Anda memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek Driver App Anda. ^Melisa",2025-07-27 09:01:35
Arief Hamdillah,5,top,0,5.21.1,2025-07-25 08:31:42,,
Pak Cenk,4,sangat membantu,0,5.24.2,2025-07-25 08:25:43,,
SHELLY CARDINA,5,lebih banyak diskon drpd app sebelah.,0,,2025-07-25 08:24:23,,
karyana 03,5,membantu sekali klo lagi dibutuhkan,1,5.24.2,2025-07-25 08:16:05,,
Bob Billy Lasut,5,jangan diakuisisi/dijual plis gojek. aplikasi bangsa yg besar ini,0,5.24.2,2025-07-25 08:04:01,,
Emi Irawaati,5,sangat berguna,0,5.24.2,2025-07-25 08:03:47,,
Saya Adalah,1,"Saya GO MART DAN GO FOOD hampir setiap hari, Namun mengalami kendala. BARANG TIDAK LENGKAP. MAKANAN BASI. SAYA SUDAH KOMPLAIN DAN CHAT DI APLIKASI MENGIRIMKAN BUKTI FOTO DAN TANPA STRUK BELANJA. NAMUN TIDAK ADA PENGEMBALIAN DANA. TIDAK ADA KEPEDULIAN KEPADA PEMBELI/KESEHATAN KONSUMEN. SEJAK SAAT ITU SAYA SEKARANG SERING BERPINDAH KE APLIKASI LAIN. ini sangat buruk. dan mengecewakan.",0,5.20.1,2025-07-25 08:00:44,"Hai Kak @Saya Adalah, mohon maaf atas ketidaknyamanannya. Jika masih mengalami keluhan, silakan laporkan melalui email ke customerservice@gojek.com dengan melampirkan kode psr-25-206-0146-19686 pada subject email dan cantumkan nomor laporan sebelumnya serta ceritakan kembali detail permasalahannya. Kami tunggu detail laporan kamu ya. ^Miko",2025-07-25 08:47:17
bilaazahra123,5,"krna udh jarang bgt di pake, pas cek trnyata mulai bnyk voucher lagi keren gede bgt potongan nya💗",0,5.25.1,2025-07-25 07:55:20,"Halo Kak Zahra, mohon maaf atas ketidaknyamanan yang dialami. Mengenai laporan yang disampaikan, saat ini sedang ada pemeliharaan sistem ya. Sehingga, mohon untuk bisa melakukan pengecekan kembali secara berkala ya Kak. ^Mira",2024-10-17 14:39:04
Risna Syafana,5,Promonya ada terus,0,5.24.2,2025-07-25 07:54:55,,
Bambang Fauzi,5,gojek aman & nyaman,0,5.24.2,2025-07-25 07:43:02,,
Galuh Sri Rafida,1,SEMAKIN DIPERBARUI MALAH SEMAKIN NGEBUG,0,,2025-07-25 07:40:43,"Hai Kak Galuh, mohon maaf atas ketidaknyamanannya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Melisa",2025-07-12 20:03:00
Diki Ary,1,aplikasi gk becus padahal saya perasaan gk pesan makanan tiba² pesan dan gk bisa dibalikin,0,,2025-07-25 07:33:52,"Hai Kak Diki, mohon maaf atas ketidaknyamanannya. Terkait laporanmu, silakan laporkan melalui menu Bantuan (pada menu Profil Saya) di aplikasi Gojek dengan mengetik ""Melaporkan transaksi yang tidak dikenal"" di kolom pencarian > isi form yang ada di artikel. Kami akan membantumu. ^Miko",2025-07-25 08:43:14
azmi alief,1,driver minta ganti rugi setelah transaksi di batalkan,0,5.25.1,2025-07-25 07:25:46,"Hai Kak Azmi, mohon maaf atas ketidaknyamanannya. Jika driver meminta pembayaran lebih di luar harga akhir, laporkan melalui halaman Bantuan (pada menu Profil Saya) di aplikasi Gojek > ketik ""Driver saya meminta pembayaran lebih"" pada kolom pencarian. Semoga informasi ini membantu ya. ^Miko",2025-07-25 08:39:20
Andika Tomi,1,b1738jvf tolong akunya dipm supirnya bawa mobil ugal-ugalan,0,,2025-07-25 07:25:21,"Hai Kak Andika, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Driver membahayakan saya saat mengemudi"" pada kolom pencarian ya. ^Miko",2025-07-25 08:36:50
Adriell Yayi,1,"permohonan hapus akun lama,tp kendala nya masih asa saldo 1 rupiah,dan harus saldo 0... kita sbg pengguna lho,hapus akun aja harus saldo Nol,,,tp klo uang kita yg hilang gak ada tu suruh ganti...itu akun jg akun kita,saldo jg saldo kita,kita jg gak minta saldo di pindah k akun yg baru.",1,5.25.1,2025-07-25 07:08:49,"Hai Kak Adriell, mohon maaf atas ketidaknyamanannya. Jika masih mengalami keluhan, silakan laporkan melalui email ke customerservice@gojek.com dengan melampirkan kode psr-25-206-0134-11228 pada subject email dan cantumkan nomor laporan sebelumnya serta ceritakan kembali detail permasalahannya. Kami tunggu detail laporan kamu ya. ^Miko",2025-07-25 08:34:22
Faiz Nurdiansyah,5,sangat bermanfaat untuk masyarakat,0,5.24.2,2025-07-25 06:45:25,,
Ivon Nurika,5,"sejauh ini belum kecewa , pertahankan terus kinerja nya ya terimakasih",0,5.24.2,2025-07-25 06:30:13,,
Nurul Hidayah Sianipar,4,makin kesini drivernya makin ga jelas. suka cancel tiba-tiba apalagi kalo udah setengah jalan mau pick up kita. kita yg lagi terburu-buru jadi susahh. kalo emg dari awal gamau ambil gausah diambill🙏,1,5.24.2,2025-07-25 06:23:02,,
Sampurna Jaya,5,oke,0,5.24.2,2025-07-25 05:59:00,,
Maria Magdalena Liow Maria liow,4,"aplikasinya udah bagus, tapi kenapa sekarang agak error ya? alamat rumah saya jadi tidak sesuai, dan titik lokasi tujuan nya jadi berubah juga...",0,5.24.2,2025-07-25 05:46:42,,
fitri nurh,5,mimin tolong dong dibagian rekening tambahin dana ovo link aja plissss jangan rekening bang min boncos,0,5.24.2,2025-07-25 01:31:05,,
Fajar Tajul,5,sukses terus,0,5.25.1,2025-07-25 01:30:44,,
MarinaFoundation,1,Gw kecelakaan ga ada penangan apa apa,0,5.24.2,2025-07-25 01:15:12,"Hai Kak Marina, kami sangat memohon maaf atas kecelakaan yang kamu alami saat menggunakan layanan Gojek, agar dapat dibantu lebih lanjut, silakan laporkan melalui menu Bantuan di aplikasi Gojek > pilih ""Keamanan dan keadaan darurat"" > pilih artikel ""Saya mengalami kecelakaan"". Kami tunggu detail permasalahannya ya. ^Miko",2025-07-25 08:08:40
Idah Waridah,1,"salah kirim aja gk bisa di bantu,padalah nomer nya sudah tidak aktip di gopay,300 ribu aja d korupsi parah",0,5.24.2,2025-07-25 00:58:28,"Hai Kak Idah, sesuai dengan Syarat & Ketentuan GoPay, jika terjadi kesalahan isi/transfer & sudah berhasil, maka transaksi tidak dapat dibatalkan. Jika transaksi dilakukan ke akun GoPay-mu yang sudah tidak aktif, kamu dapat melakukan perubahan nomor melalui menu Bantuan > ketik ""Transfer atau isi saldo GoPay ke nomor handphone yang salah"". ^Miko",2025-07-25 08:03:31
Varsha Rizki,1,"tolong di beri kebijakan untuk para pemilik resto ya, KALAU TUTUP JANGAN TERIMA ORDERAN DARI CUSTOMER!!!! jujur saya sangat kecewa karena saya order langsung diterima, setelah nunggu sekitar 40menit (hampir mendekati waktu pengiriman) baru ada notifikasi kalau orderan di batalkan oleh resto karena resto tutup dalam kondisi sudah sangat lapar perut perih tentu saya emosi. TOLONG DI PERINGATI, KASIH RESTO KONSEKUENSI BILA MEMBATALKAN ORDERAN CUSTOMER!!!",0,,2025-07-25 00:31:11,"Hai Kak Rizki, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Miko
",2025-07-25 07:50:39
SELVI AMELIA Aprilia,5,bagus,0,5.24.2,2025-07-25 00:22:35,,
Suwita Yati,5,oke men,0,5.25.1,2025-07-24 23:25:57,,
Ridha Kusuma,5,alhamdulilah aman,0,,2025-07-24 23:25:57,,
RaffaJasmine,1,driver gojek parah. orang order minta tolong di step karna motor mogok malah ga mau. padahal posisi Deket banget.malah di cancel laporin akun penumpang sya yg di bekukan,0,5.24.2,2025-07-24 23:09:26,"Hai Kak Raffa, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Driver membatalkan pesanan saya"" pada kolom pencarian ya. ^Maura",2025-07-24 23:39:05
